order_id;order_date;customer_id;city;sales_channel;product_name;category;quantity;unit_price;unit_cost;discount_pct;shipping_fee;gross_revenue;discount_amount;net_revenue;profit
O00855;21.12.2025;C0209;Astana;Paid Search;Mechanical Keyboard;Electronics;1;79.9;38.0;0;0;79.9;0.0;79.9;41.9
O00381;22.12.2025;C0068;Karaganda;Organic;Wireless Mouse;Electronics;2;24.сен;10.май;10;июн.99;49.8;апр.98;51.81;30.81
O00701;22.12.2025;C0343;Almaty;Email;Resistance Bands;Sports;3;18.сен;06.фев;5;фев.99;56.7;фев.83;56.85;38.25
O00893;22.12.2025;C0062;Shymkent;Referral;Water Bottle;Sports;1;15.сен;04.авг;0;июн.99;15.сен;0.0;22.89;18.сен
O01047;22.12.2025;C0109;Karaganda;Email;Yoga Mat;Sports;2;26.сен;09.июл;0;0;53.8;0.0;53.8;34.4
O01103;22.12.2025;C0240;Aktobe;Social Media;Laptop Stand;Office;3;34.9;14.0;0;июн.99;104.7;0.0;111.69;69.69
O01113;22.12.2025;C0192;Shymkent;Referral;USB-C Cable;Electronics;3;09.сен;03.фев;0;июн.99;29.июл;0.0;36.69;27.сен
O00305;23.12.2025;C0310;Atyrau;Paid Search;Mechanical Keyboard;Electronics;2;79.9;38.0;10;фев.99;159.8;15.98;146.81;70.81
O00318;23.12.2025;C0116;Shymkent;Organic;Desk Lamp;Home;4;29.сен;11.авг;0;фев.99;119.6;0.0;122.59;75.39
O00811;23.12.2025;C0095;Shymkent;Social Media;Water Bottle;Sports;3;15.сен;04.авг;0;0;47.7;0.0;47.7;33.3
O00094;24.12.2025;C0065;Atyrau;Email;USB-C Cable;Electronics;1;09.сен;03.фев;20;апр.99;09.сен;янв.98;дек.91;сен.71
O01015;24.12.2025;C0224;Almaty;Paid Search;Yoga Mat;Sports;2;26.сен;09.июл;5;июн.99;53.8;фев.69;58.1;38.7
O01146;24.12.2025;C0292;Almaty;Email;Coffee Mug;Home;1;11.сен;03.сен;15;фев.99;11.сен;янв.78;13.ноя;сен.21
O00410;25.12.2025;C0191;Karaganda;Organic;Notebook Set;Office;1;12.май;04.янв;15;июн.99;12.май;янв.88;17.62;13.52
O00616;25.12.2025;C0135;Astana;Social Media;Desk Lamp;Home;1;29.сен;11.авг;0;0;29.сен;0.0;29.сен;18.янв
O00769;25.12.2025;C0341;Shymkent;Social Media;Water Bottle;Sports;1;15.сен;04.авг;0;фев.99;15.сен;0.0;18.89;14.сен
O00102;26.12.2025;C0233;Almaty;Paid Search;Yoga Mat;Sports;1;26.сен;09.июл;0;апр.99;26.сен;0.0;31.89;22.19
O00533;26.12.2025;C0281;Shymkent;Referral;Water Bottle;Sports;2;15.сен;04.авг;10;апр.99;31.авг;мар.18;33.61;24.янв
O00353;27.12.2025;C0110;Astana;Social Media;Laptop Stand;Office;1;34.9;14.0;0;0;34.9;0.0;34.9;20.сен
O00447;27.12.2025;C0016;Karaganda;Paid Search;Desk Lamp;Home;2;29.сен;11.авг;5;июн.99;59.8;фев.99;63.8;40.2
O00858;27.12.2025;C0325;Almaty;Organic;USB-C Cable;Electronics;3;09.сен;03.фев;0;июн.99;29.июл;0.0;36.69;27.сен
O01002;27.12.2025;C0153;Shymkent;Referral;USB-C Cable;Electronics;3;09.сен;03.фев;0;июн.99;29.июл;0.0;36.69;27.сен
O00204;28.12.2025;C0241;Karaganda;Referral;Wireless Mouse;Electronics;1;24.сен;10.май;10;фев.99;24.сен;фев.49;25.апр;14.сен
O00728;28.12.2025;C0231;Atyrau;Social Media;USB-C Cable;Electronics;2;09.сен;03.фев;0;0;19.авг;0.0;19.авг;13.апр
O00753;28.12.2025;C0162;Atyrau;Organic;Water Bottle;Sports;1;15.сен;04.авг;10;апр.99;15.сен;янв.59;19.мар;14.май
O01024;28.12.2025;C0026;Karaganda;Email;USB-C Cable;Electronics;3;09.сен;03.фев;15;0;29.июл;апр.46;25.25;15.64
O00054;29.12.2025;C0224;Almaty;Referral;Coffee Mug;Home;4;11.сен;03.сен;0;0;47.6;0.0;47.6;32.0
O00083;29.12.2025;C0079;Karaganda;Paid Search;Coffee Mug;Home;5;11.сен;03.сен;5;июн.99;59.5;фев.98;63.52;44.02
O00340;29.12.2025;C0108;Karaganda;Social Media;USB-C Cable;Electronics;2;09.сен;03.фев;5;июн.99;19.авг;0.99;25.авг;19.апр
O00547;29.12.2025;C0163;Aktobe;Paid Search;Yoga Mat;Sports;3;26.сен;09.июл;5;0;80.7;04.мар;76.66;47.56
O00744;29.12.2025;C0149;Astana;Organic;Yoga Mat;Sports;2;26.сен;09.июл;0;фев.99;53.8;0.0;56.79;37.39
O00469;30.12.2025;C0260;Karaganda;Paid Search;Wireless Mouse;Electronics;2;24.сен;10.май;0;апр.99;49.8;0.0;54.79;33.79
O00535;30.12.2025;C0060;Shymkent;Referral;USB-C Cable;Electronics;2;09.сен;03.фев;10;апр.99;19.авг;янв.98;22.81;16.41
O00902;30.12.2025;C0156;Almaty;Organic;Water Bottle;Sports;2;15.сен;04.авг;20;фев.99;31.авг;июн.36;28.43;18.83
O00979;30.12.2025;C0272;Karaganda;Paid Search;Desk Lamp;Home;3;29.сен;11.авг;0;апр.99;89.7;0.0;94.69;59.29
O01151;30.12.2025;C0070;Shymkent;Email;Laptop Stand;Office;1;34.9;14.0;0;0;34.9;0.0;34.9;20.сен
O00200;31.12.2025;C0265;Almaty;Social Media;Yoga Mat;Sports;3;26.сен;09.июл;5;0;80.7;04.мар;76.66;47.56
O00370;31.12.2025;C0165;Astana;Email;USB-C Cable;Electronics;2;09.сен;03.фев;0;фев.99;19.авг;0.0;22.79;16.39
O00476;31.12.2025;C0330;Shymkent;Email;Water Bottle;Sports;3;15.сен;04.авг;0;апр.99;47.7;0.0;52.69;38.29
O00570;31.12.2025;C0329;Karaganda;Social Media;Coffee Mug;Home;1;11.сен;03.сен;0;фев.99;11.сен;0.0;14.89;окт.99
O00717;31.12.2025;C0333;Shymkent;Paid Search;Yoga Mat;Sports;1;26.сен;09.июл;15;июн.99;26.сен;04.апр;29.85;20.15
O00783;31.12.2025;C0196;Karaganda;Email;Coffee Mug;Home;2;11.сен;03.сен;0;апр.99;23.авг;0.0;28.79;20.99
O00789;31.12.2025;C0257;Shymkent;Email;Wireless Mouse;Electronics;2;24.сен;10.май;15;фев.99;49.8;июл.47;45.32;24.32
O01112;31.12.2025;C0034;Almaty;Paid Search;Resistance Bands;Sports;5;18.сен;06.фев;20;июн.99;94.5;18.сен;82.59;51.59
